기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
20223,A,골목상권,3110999,윗방죽마을공원,CS300002,편의점,2210279579,270997,1518779149,691500430,294198363,281250792,281005382,295485711,366838901,347774951,343725479,277782879,256178069,232038912,254614150,676669331,512996238,1275118377,852857877,7621412,448390560,785490293,450911469,326063796,109498722,188518,82479,36404,36073,35082,36616,44343,40728,41751,32558,37654,32301,31260,76678,60546,158980,107498,1139,58937,104117,53617,33583,15086,209190,441356,11680,강남구,11680700,세곡동,239797,157088,73659,83428,24065,23219,39078,28777,18438,23513,44236,32502,16736,16660,24638,22317,22785,22574,22579,22647,22435,22183,21883,3223,1492,1731,168,715,1000,472,304,564,95,257,458,252,181,249,73,458,542,220,123,315,2418,0,2418,3614875.0,7.0,798255194.0,201956825.0,98578567.0,62035024.0,109328528.0,147224773.0,28630487.0,23125167.0,90524624.0,36851199.0,268,130,138,2,19,43,44,83,77,1,12,27,27,39,24,1,7,16,17,44,53
20223,D,발달상권,3120218,코엑스,CS300002,편의점,1064692525,229488,849167089,215525436,155396444,160917277,165455192,177155072,190243104,117111359,98414077,393006,270732357,256440685,234753176,244070160,58303141,575357781,384531160,10126890,232330174,305951911,234777392,141000629,35701944,182082,47406,33130,34968,36657,37918,39409,25821,21585,52,64229,57321,50628,47479,9779,121703,98239,3121,59583,73919,48420,27128,7771,205226,445856,11680,강남구,11680580,삼성1동,145396,51807,25111,26697,4257,10983,13832,11520,6444,4772,3031,9257,12288,12969,11291,2974,6984,7384,7809,8279,8119,7000,6231,28,15,13,2,4,2,4,8,8,0,2,1,2,4,6,2,2,1,2,4,2,17,0,17,7010917.0,10.0,,,,,,,,,,,290,54,236,0,116,103,58,13,0,0,13,16,16,9,0,0,103,87,42,4,0
20223,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),CS300002,편의점,685467881,105548,539856819,145611062,99190834,103466538,105110061,110081807,122007579,83415296,62195766,47225913,146807043,132099010,101174729,157291798,100869388,424821418,208995140,11224222,134185910,184953038,162506850,101444911,39501630,83807,21741,14843,16985,16971,17501,17507,12404,9337,5171,29079,23806,15757,20222,11513,64821,37779,2953,25175,30160,22793,15352,6166,205005,446809,11680,강남구,11680565,청담동,71695,198819,101539,97280,21361,28531,43849,40941,29430,34707,20242,45998,39746,38985,37336,16511,29176,31246,32088,31928,30689,24153,19539,218,98,120,12,38,61,44,28,35,6,16,23,20,19,14,6,22,38,24,9,21,151,0,151,4913366.0,9.0,129113505.0,37866017.0,16919803.0,11419868.0,15304778.0,19328256.0,5016112.0,5058156.0,11836323.0,6364192.0,4934,3621,1313,8,712,1628,1666,772,148,5,291,1070,1431,703,121,3,421,558,235,69,27
20223,A,골목상권,3110984,포이초등학교(개포목련어린이공원),CS300002,편의점,954622064,129531,713031630,241590434,136237214,142514448,138354748,138904195,157021025,124719598,116870836,114290708,149280880,151360897,121649201,249869511,168170867,680772136,261592048,9672077,160406501,310479440,223618212,164873635,73314316,97947,31584,19140,19512,18995,19354,20946,15859,15725,13165,23296,21814,18070,31801,21385,91093,37204,2776,24599,39850,28252,22915,9905,204610,441598,11680,강남구,11680690,개포4동,137098,918569,436340,482229,206433,88479,159354,153176,135323,175803,325058,214930,92358,79326,101551,105346,133749,133336,134191,132359,130443,125295,129195,4267,2104,2163,618,656,716,703,725,849,313,346,379,328,366,372,305,310,337,375,359,477,1912,0,1912,3091267.0,7.0,1995713025.0,471761705.0,248526502.0,149646467.0,233510127.0,350604435.0,83169438.0,58149253.0,314687930.0,85657168.0,1556,1046,510,2,236,342,331,306,339,0,140,241,211,199,255,2,96,101,120,107,84
20223,D,발달상권,3120211,도성초등학교,CS300002,편의점,947920216,194507,677021172,270899044,120908209,135821488,135924416,133037413,151329646,141591760,129307284,70558315,155491006,151496080,129896253,251282694,189195868,525385628,412696714,64817519,161764097,149148325,308994420,208834110,44523869,139699,54808,25148,27297,28102,28376,30776,29950,24858,9979,33830,36470,27789,55407,31032,97913,95902,21620,34914,27344,59010,42664,8265,204639,444576,11680,강남구,11680630,대치4동,72437,844043,374551,469492,274227,104773,107573,159269,101356,96846,118932,157547,143279,150953,187607,85725,120157,122841,124627,125042,124057,119178,108144,1638,780,858,338,246,204,340,267,243,182,124,90,139,131,114,156,122,114,201,136,129,726,0,726,4176833.0,8.0,824959664.0,190166940.0,102224783.0,59354701.0,90571924.0,139539669.0,31922001.0,23956270.0,151756442.0,35466934.0,984,516,468,7,180,282,189,161,165,3,68,120,112,117,96,4,112,162,77,44,69
20223,A,골목상권,3110967,역삼역 8번,CS300002,편의점,201861699,24981,153235680,48626019,25580220,29714019,31650690,31091824,35198927,27224652,21401367,33717204,24314205,25408410,30272655,53604907,34544318,109216923,79708507,553158,43331514,72165647,44705383,22404304,5765423,19241,5740,3294,3895,3880,4121,4051,3048,2692,3195,3349,4182,4159,5930,4166,14164,9837,154,7761,8911,3888,2530,756,203374,445011,11680,강남구,11680640,역삼1동,68672,667907,361460,306447,40331,147500,195081,138304,77847,68844,135227,145047,110658,103081,107680,66216,98443,106301,107710,106614,100308,72314,76217,1279,615,664,99,234,354,249,158,185,48,108,169,119,86,85,51,126,185,130,72,100,864,0,864,3201729.0,7.0,924042436.0,224952107.0,115536448.0,76369089.0,102770714.0,161460500.0,34563514.0,30835550.0,135933064.0,41621450.0,377,228,149,0,63,92,89,92,41,0,31,51,60,56,30,0,32,41,29,36,11
20223,D,발달상권,3120214,영동대교남단교차로,CS300002,편의점,1463914773,206312,1096972764,366942009,208511333,219119795,214580749,205795087,248965800,211552035,155389974,164636249,248959079,208216038,196693657,355953929,289455821,862723488,498610786,10022917,245532290,437188995,321774191,242049897,104765986,159754,46558,28964,31460,32661,31546,35123,25332,21226,18640,45059,36927,30334,43195,32157,122619,75171,2230,39324,64637,43365,33744,14490,204844,447175,11680,강남구,11680565,청담동,89136,330477,166875,163602,32691,47689,74217,68152,51211,56516,49345,71145,57476,57612,61789,33111,48032,51035,51972,51913,50568,41331,35626,706,345,361,125,96,123,130,115,117,66,44,53,66,57,59,59,52,70,64,58,58,303,0,303,5402804.0,9.0,736186796.0,150146812.0,94546067.0,60537799.0,76912269.0,130947047.0,42453708.0,19835545.0,132215438.0,28592111.0,3984,2897,1087,7,489,1172,1107,929,280,3,271,811,865,753,194,4,218,361,242,176,86
20223,D,발달상권,3120205,매봉역,CS300002,편의점,1378094128,215031,1087448726,290645402,186372522,213028550,218862967,233268535,235916152,166321909,124323493,148590101,296123419,205343638,166376569,322595823,239064578,904052542,430489638,14536511,249660051,358676090,379415683,175354697,156899149,175576,39455,30641,34443,35791,37114,37587,21245,18210,12470,57411,39087,30191,46594,29278,136397,75163,3991,52072,62501,47838,27970,17186,203882,442769,11680,강남구,11680656,도곡2동,122443,600060,304606,295454,59550,98325,121015,115118,96807,109244,89905,124521,107486,106081,113968,58098,90257,96006,97098,96174,92654,66339,61532,1116,543,573,131,209,180,176,172,248,78,88,83,96,73,125,53,121,97,80,99,123,592,0,592,3506683.0,7.0,1848282139.0,422391998.0,231561686.0,140726552.0,207169501.0,326487297.0,78149715.0,53795965.0,308799702.0,79199723.0,13950,9370,4580,95,2838,4203,3126,1781,1907,44,1450,2959,2521,1302,1094,51,1388,1244,605,479,813
20223,A,골목상권,3110981,국악고교사거리,CS300002,편의점,1040678924,146445,768994663,271684261,138638076,152790696,150312944,154247747,173005200,153642780,118041481,117848997,174310712,144094524,150017166,258709345,195698180,714333492,307949598,21077875,127434093,238713569,267370477,245432992,122254084,110550,35895,20614,21501,21956,22755,23724,19716,16179,14726,27523,22293,23088,34101,24714,97592,46663,5526,22150,35046,36697,31555,13280,204328,441797,11680,강남구,11680690,개포4동,67409,436170,212303,223867,71483,59548,75477,76557,76996,76108,105983,87602,55831,55888,75437,55428,64017,64366,63981,63647,62983,58001,59176,2118,1057,1061,303,333,373,344,391,374,162,185,183,168,189,170,141,148,190,176,202,204,907,0,907,3081543.0,7.0,895864770.0,207906896.0,111935813.0,67391314.0,103996115.0,160762137.0,37681337.0,25976200.0,141540050.0,38674908.0,361,216,145,2,57,77,110,81,34,0,27,36,72,56,25,2,30,41,38,25,9
20223,D,발달상권,3120219,은마아파트,CS300002,편의점,5389689185,1307674,3599915281,1789773904,700343846,663225933,686830954,741836225,807678323,929225704,860548200,263527778,799910076,837221599,837217298,1598803542,1053008892,3199606821,2157382240,544096445,698142800,693476746,1686766974,1381370030,353136066,854562,453112,167115,157875,167203,173451,188918,235736,217376,48204,215828,217438,199974,417713,208517,702565,601464,204571,177443,138043,393819,336023,54130,205359,444378,11680,강남구,11680630,대치4동,149660,1190779,614289,576490,556390,120184,85689,180426,131393,116696,168423,207018,174824,207298,298966,134250,159253,158460,159991,164430,161828,199514,187302,1101,557,544,225,169,92,250,189,176,137,90,41,111,99,79,88,79,51,139,90,97,436,0,436,5082667.0,9.0,827566344.0,186943146.0,103101703.0,58182704.0,91503748.0,141790421.0,34494221.0,22795703.0,153676949.0,35077749.0,17175,5797,11378,202,3397,3819,3179,4061,2517,83,1254,1872,1374,818,396,119,2143,1947,1805,3243,2121
20223,A,골목상권,3110949,한남IC,CS300002,편의점,879106772,128560,670317164,208789608,116889611,126400239,137153250,140876249,148997815,113044549,95745059,98416427,139187540,138602267,135588751,214732354,152579433,553986207,260993165,9310861,162093207,241355728,178802701,147167725,76249148,99181,29379,18274,18517,20306,20334,21750,15984,13395,11033,23553,24728,20677,29007,19562,80407,41671,1946,27045,37321,25400,21780,8586,201701,446824,11680,강남구,11680510,신사동,62126,369427,178956,190471,39397,81916,85530,69566,47912,45107,66321,67263,59986,62923,74194,38740,52333,54827,55603,55845,56435,50381,44000,564,275,289,72,98,124,101,74,95,40,40,58,51,37,49,32,58,66,50,37,46,281,0,281,4000404.0,8.0,337670218.0,77535328.0,42130515.0,27333375.0,36918100.0,59171317.0,14480687.0,10161303.0,55581390.0,14358203.0,1683,1193,490,5,288,565,435,305,85,2,112,398,347,261,73,3,176,167,88,44,12
20223,A,골목상권,3110976,언북초등학교,CS300002,편의점,340835423,52675,261586586,79248837,46380741,55862801,50782471,50960241,57600332,41975368,37273469,18774384,78574121,48939979,49425747,85322556,59798636,209926792,113166314,12664980,64536991,115498294,67945339,41193474,21254029,42033,10642,7321,8612,8484,8561,9055,5997,4645,1967,16424,7991,7928,10939,7426,32398,18512,3534,11186,16453,10698,6126,2911,204115,446924,11680,강남구,11680565,청담동,55724,746138,333110,413029,84499,127373,170399,148935,96327,118605,191017,159671,100479,94596,114589,85787,102472,110045,110907,110312,109287,104807,98308,2022,876,1146,270,397,432,328,248,347,126,150,182,158,121,139,144,247,250,170,127,208,1080,0,1080,3250531.0,7.0,1119489213.0,269244279.0,137537997.0,87071654.0,127134907.0,193261294.0,42971342.0,34566618.0,179295286.0,48405836.0,578,332,246,1,111,188,126,86,66,0,41,115,83,49,44,1,70,73,43,37,22
20223,D,발달상권,3120223,휘문고교사거리,CS300002,편의점,186566544,37013,151690767,34875777,27549370,42338312,24846920,28735480,28220685,11688762,23187015,1468066,36603304,69636499,39081726,26947377,12829572,94505678,65356954,6003051,27675221,50918942,49308342,22182392,3774686,29876,7137,5868,5811,5805,6288,6104,2460,4677,283,8479,11191,8291,6584,2185,20428,15843,2282,6701,11120,10830,4640,700,205806,444988,11680,강남구,11680610,대치2동,133570,320997,182614,138383,52322,50145,76642,69535,39296,33059,27891,74948,69832,69301,57741,21285,49767,54259,55149,55004,50162,29721,26937,309,158,151,62,42,27,58,59,61,38,23,12,26,30,29,24,19,15,32,29,32,111,0,111,5720607.0,9.0,631320946.0,133549979.0,81727266.0,46271664.0,67587990.0,110830771.0,34250762.0,16938541.0,114871089.0,25292884.0,9166,5574,3592,20,1785,2926,2736,1401,298,4,1102,2061,1597,609,201,16,683,865,1139,792,97
20223,D,발달상권,3120220,대치역,CS300002,편의점,836003884,208380,598119078,237884806,114844484,111560097,117975696,120585101,133153700,135728472,102156334,33775982,161871441,132205894,134430586,230832412,142887569,469179988,357927499,94637773,121338286,114235782,242321682,185680070,68893894,150178,58202,29009,28888,29401,30020,32860,33250,24952,5653,42321,35344,36772,58701,29589,105987,101516,35680,31075,24237,58960,45835,11716,205508,443861,11680,강남구,11680600,대치1동,163253,493218,233254,259964,202460,40903,36551,85575,59575,68152,50506,85003,81103,97517,127610,51479,68766,69167,67815,69942,69840,77837,69849,1297,634,663,375,145,80,315,207,175,191,69,35,139,111,89,184,76,45,176,96,86,391,0,391,6241887.0,9.0,438625881.0,90538180.0,53407695.0,30295111.0,45911875.0,77061769.0,18038756.0,11265312.0,94336791.0,17770392.0,5716,3394,2322,26,1854,2307,1022,333,174,2,774,1495,752,234,137,24,1080,812,270,99,37
20223,D,발달상권,3120207,선정릉역,CS300002,편의점,3398249490,528840,2752002579,646246911,498613255,555555703,547739165,557982945,592111511,372295164,273951747,300178580,687346386,604935488,467547438,785271736,552969862,2073278799,1172657450,40893523,743662312,998730171,807718410,421440766,233491065,439025,89815,77524,89506,88634,90947,92414,51624,38191,31666,133764,107484,77387,110798,67741,323174,190245,11263,140077,155576,112462,61112,32927,204022,445778,11680,강남구,11680590,삼성2동,323475,2314642,1156068,1158574,287550,402982,554652,471591,286685,311182,472977,494687,357195,359034,391735,239012,342734,359965,362819,359857,345142,277572,266551,6714,2997,3717,804,1098,1452,1288,894,1178,423,464,615,576,418,501,381,634,837,712,476,677,3816,0,3816,3669932.0,7.0,4195722577.0,972042077.0,520457583.0,329805664.0,458997625.0,728957375.0,170883058.0,128518628.0,705868339.0,180192228.0,11920,7343,4577,32,2669,4154,2699,1509,857,16,1106,2428,1922,1135,736,16,1563,1726,777,374,121
20223,A,골목상권,3110994,개포고등학교,CS300002,편의점,306422929,46369,214805294,91617635,39603223,42335371,43835119,41187815,47843766,49834407,41783228,29837405,63476616,48728897,41793923,72672234,49913854,219096673,83247854,7214874,50830509,64803072,75270813,62883889,41341370,32739,13630,6050,6209,6878,6560,7042,7182,6448,3815,9609,7795,7086,10705,7359,32487,13502,2018,9315,8367,11647,9428,5214,205433,442662,11680,강남구,11680670,개포2동,61589,476618,226388,250229,107186,45720,56665,81776,69948,115322,134337,110778,60132,55169,63822,52380,69109,69762,69723,69207,68068,66459,64291,1777,891,886,275,226,239,263,285,489,152,132,126,122,134,225,123,94,113,141,151,264,797,0,797,3250126.0,7.0,402347163.0,97572318.0,49511431.0,28962441.0,48913433.0,69884592.0,15715409.0,11490675.0,63021528.0,17275336.0,494,382,112,7,65,161,123,110,28,4,47,134,103,73,21,3,18,27,20,37,7
20223,D,발달상권,3120224,수서역,CS300002,편의점,4752757393,1139124,3657554807,1095202586,659487652,690706743,747364141,735051000,824945271,586584964,508617622,266310356,1310556254,740730131,699314531,1145459787,590386334,3110698976,1515759569,49634522,848857932,1388069848,1212794942,739135569,387965733,862502,276622,152578,161489,172854,175286,200295,154617,122005,44067,355437,187002,172640,269241,110737,700630,421175,15814,249292,343094,262406,161521,89678,209112,443153,11680,강남구,11680750,수서동,60183,251351,124915,126437,29545,26193,41219,42451,35240,76704,42160,55475,43626,41539,44000,24552,38849,40266,40773,40072,38785,27874,24733,594,284,310,26,106,144,96,113,109,8,38,65,49,68,56,18,68,79,47,45,53,437,0,437,3868336.0,8.0,181022561.0,66788025.0,19758985.0,13072795.0,30517127.0,18423779.0,4938771.0,7084256.0,13561084.0,6877739.0,12418,6339,6079,23,1900,3177,3167,2346,1805,12,860,1669,1497,1232,1069,11,1040,1508,1670,1114,736
20223,D,발달상권,3120215,포스코사거리,CS300002,편의점,5787961715,992237,4953839583,834122132,881662012,1012208379,1010525712,1024432330,1025011150,442280120,391842012,385609248,1442539049,1113830962,965192043,1154441855,726348558,3793341015,1505269688,37201788,993886159,1765704552,1471020004,782336375,248461829,862891,129346,152945,175039,180329,178397,176181,70506,58840,50505,286196,212103,164320,181686,97427,664201,291244,9623,210949,329876,242213,124991,37787,204975,445263,11680,강남구,11680590,삼성2동,318626,3545492,1906802,1638689,390355,625084,924282,803249,450612,351910,532503,768006,673628,663153,607149,301054,545222,590015,600228,596221,553317,345235,315255,3639,1706,1933,398,635,916,760,470,460,222,258,384,368,254,220,176,377,532,392,216,240,2275,0,2275,4469794.0,8.0,3599412304.0,767152406.0,442531946.0,296057920.0,368179956.0,616030587.0,163733918.0,103838792.0,697327882.0,144558897.0,61667,40706,20961,170,9756,22506,18178,8408,2649,29,4305,14324,13853,6409,1786,141,5451,8182,4325,1999,863
20223,D,발달상권,3120222,삼성역,CS300002,편의점,4336381832,788823,3668936588,667445244,697781597,733581209,744283917,752220051,741069814,360675630,306769614,138969870,1209270403,956460450,712755094,857325889,461600126,2682030921,1300759844,21280045,877328406,1367778287,1025177413,504697376,186529233,674334,114489,123591,136603,139563,139756,134821,61049,53440,18983,247865,182577,135652,142849,60897,487153,271563,5961,190941,272616,172646,87832,28717,205584,445468,11680,강남구,11680610,대치2동,356337,1021672,548522,473151,110101,200334,275929,218192,120230,96886,77088,238985,227991,222685,191137,63786,157180,173404,178676,177239,162492,91944,80737,746,381,365,62,176,173,115,116,104,38,78,78,55,75,57,24,98,95,60,41,47,508,0,508,4017738.0,8.0,1108323437.0,230560578.0,141953637.0,82298606.0,115571409.0,192958484.0,58710557.0,30146073.0,211523845.0,44600248.0,43324,24141,19183,244,8091,13641,10294,6385,4669,119,3186,7703,6883,3711,2539,125,4905,5938,3411,2674,2130
20223,D,발달상권,3120212,한티역,CS300002,편의점,1947467645,446518,1384274232,563193413,256556221,249387119,276185970,286825854,315319068,301880191,261313222,114779283,317653817,303433756,276089014,568658051,366853724,1089075343,814064141,197246145,348253706,271457639,602905268,398338485,84938238,317226,129292,58500,58409,64065,64301,71951,69457,59835,20806,78349,73590,65296,133008,75469,234067,209767,67654,77145,55022,134857,94454,14701,204740,444220,11680,강남구,11680630,대치4동,112734,982285,457958,524328,383691,97972,87197,185707,120448,107270,121779,169505,157617,182139,242138,109106,134221,137847,138896,139547,139129,151428,141215,1483,713,770,271,240,150,288,289,245,141,110,71,126,152,113,130,130,79,162,137,132,683,0,683,4127153.0,8.0,1067199535.0,243618363.0,132904894.0,74723901.0,116662603.0,174989831.0,42378327.0,30287874.0,206090368.0,45543374.0,753,394,359,1,118,182,201,143,108,1,37,87,119,80,70,0,81,95,82,63,38
20223,A,골목상권,3110952,논현목련공원,CS300002,편의점,304761265,37990,225606369,79154896,43605324,48038801,43381379,43349317,47231548,41473090,37681806,54575913,48189037,38145163,40940373,70921033,51989746,182167455,117419301,909870,90941200,89193199,67907698,40358290,10276499,28710,9280,5229,5824,5759,5518,6380,4777,4503,5011,7387,5510,5647,8579,5856,23050,14320,200,12819,9659,7463,5478,1751,202337,445761,11680,강남구,11680521,논현1동,21629,215645,102730,112915,13827,55177,53039,39668,24597,29336,61041,47178,25151,24506,31577,26194,31396,31663,31351,31418,30553,29133,30132,868,389,479,57,211,243,125,78,154,33,88,115,56,31,66,24,123,128,69,47,88,571,0,571,2526010.0,6.0,531557003.0,140476719.0,66530435.0,44609245.0,62132304.0,89319670.0,18606545.0,19003174.0,66421414.0,24457497.0,117,65,52,0,21,23,27,22,24,0,9,13,13,14,16,0,12,10,14,8,8
